"","Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes","%DisGeNet","num_DisGeNet","%NCG","num_NCG","%DEGs","num_DEGs"
"408","LJP007 A375 24H-OTSSP167-1.11","7/146",0.000531375865141339,0.0431430316389019,0,0,4.99429223744292,37.6571679524677,"CCL8;PRKCB;GPR183;HP;LCN2;EVI2B;RASGRP1",0,0,0,0,14.2857142857143,1
"409","CPC008 VCAP 6H-cvf-csc-7 brd-a32595718-10.0","3/17",0.000536328815640356,0.0434387001146759,0,0,18.3823529411765,138.433145642809,"CD80;SLC3A2;AIF1",0,0,0,0,0,0
"410","LJP006 A549 24H-JNK-9L-3.33","7/147",0.000553490598757738,0.044719340425485,0,0,4.96031746031746,37.1987390428606,"TKTL1;ORM1;CCL8;CRISP3;APOC2;CCL4;CYBRD1",0,0,0,0,28.5714285714286,2
"411","LJP006 HME1 3H-lapatinib-1.11","4/40",0.000574101225891963,0.0462717207029128,0,0,10.4166666666667,77.7365085985905,"GNLY;LCK;TRAC;IL7R",0,0,0,0,0,0
"412","LJP006 MDAMB231 3H-dasatinib-0.04","4/40",0.000574101225891963,0.0461594107012067,0,0,10.4166666666667,77.7365085985905,"CCL5;GZMA;DDIT4;RELB",25,1,0,0,25,1
"413","LJP009 HEPG2 24H-GSK-2334470-10","7/148",0.000576331545537007,0.0462265345701184,0,0,4.9268018018018,36.7481645838983,"CEACAM6;PSAT1;ALDH3B1;DDIT4;LCN2;PLA1A;F5",0,0,0,0,14.2857142857143,1
"414","LJP005 HA1E 24H-WZ-3105-1.11","7/148",0.000576331545537007,0.0461148762740553,0,0,4.9268018018018,36.7481645838983,"FLT1;PRKCB;GNLY;LAMP3;APOC2;FGL2;RASGRP1",0,0,0,0,14.2857142857143,1
"415","LJP006 MDAMB231 24H-KIN001-043-10","6/107",0.000585989016963532,0.0467746317492385,0,0,5.8411214953271,43.4708499471142,"PSAT1;DDIT4;TRIB3;SLC3A2;CYTIP;AARS",0,0,0,0,33.3333333333333,2
"416","LJP005 HT29 24H-NVP-AUY922-10","7/149",0.000599915760866934,0.0477711766694184,0,0,4.89373601789709,36.3052636871646,"MS4A3;CEACAM6;CRISP3;LCN2;BTN3A2;ELANE;PLA1A",0,0,0,0,0,0
"417","LJP006 HME1 3H-afatinib-10","5/71",0.000603248381533972,0.0479213570424325,0,0,7.33568075117371,54.3807331013327,"PSAT1;DDIT4;TRIB3;RASGRP1;AARS",0,0,0,0,40,2
