"modules","drugs","module_size","DEG_up","DEG_down","drug_module_genes","DE_drug","p_value","adjusted_pvalue"
135,"letrozole homo sapiens gpl3921 gse33366 chdir down",25,3,0,1,0,NA,NA
135,"dexamethasone homo sapiens gpl3921 gse28896 chdir down",25,3,0,3,0,0.00259115050518562,0.258374721802794
135,"isotretinoin homo sapiens gpl8300 gds3215 chdir down",25,3,0,1,0,NA,NA
135,"enzalutamide homo sapiens gpl570 gse44905 chdir down",25,3,0,1,0,NA,NA
135,"imatinib homo sapiens gpl201 gds838 chdir down",25,3,0,1,0,NA,NA
135,"valproic acid mus musculus gpl6885 gse41020 chdir down",25,3,0,5,1,5.07926476855097e-06,0.00177266340422429
135,"dexamethasone homo sapiens gpl570 gse37474 chdir down",25,3,0,2,0,0.0256682933201663,0.639873883481289
135,"tamoxifen homo sapiens gpl3921 gse33366 chdir down",25,3,0,3,1,0.0246202547072246,0.660959145601644
135,"dexamethasone mus musculus gpl339 gse2342 chdir down",25,3,0,1,0,NA,NA
135,"captopril mus musculus gpl1261 gds3683 chdir down",25,3,0,1,0,NA,NA
135,"methylprednisolone rattus norvegicus gpl85 gds253 chdir down",25,3,0,1,0,0.0404670797978911,0.807029191397942
135,"probucol mus musculus gpl9526 gds3619 chdir down",25,3,0,3,1,0.02087863838917,0.60722039981836
135,"cyclophosphamide mus musculus gpl13209 gse27440 chdir down",25,3,0,1,0,NA,NA
135,"cyclophosphamide mus musculus gpl13209 gds4004 chdir down",25,3,0,1,0,NA,NA
135,"dexamethasone rattus norvegicus gpl1355 gse29912 chdir down",25,3,0,2,1,NA,NA
135,"estradiol homo sapiens gpl6947 gse27375 chdir down",25,3,0,1,0,NA,NA
135,"deferasirox homo sapiens gpl570 gds3558 chdir down",25,3,0,1,0,NA,NA
136,"prednisolone homo sapiens gpl570 gse32962 chdir down",23,3,0,8,0,2.73504189874747e-06,0.000954529622662866
136,"tocilizumab homo sapiens gpl6244 gse25160 chdir down",23,3,0,7,0,7.89152800857623e-10,5.50828654998621e-07
136,"doxorubicin mus musculus gpl8321 gse17115 chdir down",23,3,0,2,0,0.0101342771876109,0.282949019078097
136,"decitabine homo sapiens gpl96 gse19610 chdir down",23,3,0,2,0,0.00728207334927949,0.231040327172595
136,"letrozole homo sapiens gpl3921 gse33366 chdir down",23,3,0,1,0,NA,NA
136,"dexamethasone homo sapiens gpl3921 gse28896 chdir down",23,3,0,4,0,0.000110847065280488,0.0154742503131561
136,"isotretinoin homo sapiens gpl8300 gds3215 chdir down",23,3,0,3,1,0.000412909900733053,0.0320234567457412
136,"enzalutamide homo sapiens gpl570 gse44905 chdir down",23,3,0,2,1,NA,NA
136,"valproic acid mus musculus gpl6885 gse41020 chdir down",23,3,0,4,1,8.45855166304545e-05,0.0147601726520143
136,"dexamethasone homo sapiens gpl570 gse37474 chdir down",23,3,0,1,0,NA,NA
136,"tamoxifen homo sapiens gpl3921 gse33366 chdir down",23,3,0,3,1,0.019674916203901,0.392374043152083
136,"dexamethasone homo sapiens gpl8300 gse8546 chdir down",23,3,0,1,0,NA,NA
136,"celecoxib homo sapiens gpl8300 gds3384 chdir down",23,3,0,1,0,NA,NA
136,"captopril mus musculus gpl1261 gds3683 chdir down",23,3,0,2,0,NA,NA
136,"methylprednisolone rattus norvegicus gpl85 gds253 chdir down",23,3,0,1,0,0.0372890324289426,0.605296386869813
136,"vorinostat homo sapiens gpl571 gse18544 chdir down",23,3,0,1,0,NA,NA
136,"probucol mus musculus gpl9526 gds3619 chdir down",23,3,0,2,1,0.0178140366891017,0.388568675281032
136,"cyclophosphamide mus musculus gpl13209 gds4004 chdir down",23,3,0,1,0,NA,NA
136,"dexamethasone rattus norvegicus gpl1355 gse29912 chdir down",23,3,0,2,1,NA,NA
136,"estradiol homo sapiens gpl6947 gse27375 chdir down",23,3,0,1,0,NA,NA
136,"deferasirox homo sapiens gpl570 gds3558 chdir down",23,3,0,4,0,NA,NA
137,"prednisolone homo sapiens gpl570 gse32962 chdir down",13,2,0,2,1,NA,NA
137,"dexamethasone homo sapiens gpl3921 gse28896 chdir down",13,2,0,1,0,NA,NA
137,"valproic acid mus musculus gpl6885 gse41020 chdir down",13,2,0,1,0,NA,NA
137,"dexamethasone mus musculus gpl339 gse2342 chdir down",13,2,0,2,1,0.00913477649778908,0.118075444360311
137,"captopril mus musculus gpl1261 gds3683 chdir down",13,2,0,4,0,0.00348809468379293,0.0608672522321867
137,"probucol mus musculus gpl9526 gds3619 chdir down",13,2,0,2,1,0.00582306676690099,0.0883587087673236
137,"dexamethasone rattus norvegicus gpl1355 gse29912 chdir down",13,2,0,4,1,0.00151778172165585,0.035313721390526
137,"estradiol homo sapiens gpl6947 gse27375 chdir down",13,2,0,1,1,NA,NA
137,"deferasirox homo sapiens gpl570 gds3558 chdir down",13,2,0,11,2,1.9102205603102e-11,1.33333395109652e-08
138,"prednisolone homo sapiens gpl570 gse32962 chdir down",19,4,0,5,0,0.00094295874311891,0.219395067565666
138,"tocilizumab homo sapiens gpl6244 gse25160 chdir down",19,4,0,3,0,0.000585179572204707,0.204227670699443
138,"doxorubicin mus musculus gpl8321 gse17115 chdir down",19,4,0,1,0,NA,NA
138,"rosiglitazone homo sapiens gpl570 gds2453 chdir down",19,4,0,1,0,NA,NA
138,"enzalutamide homo sapiens gpl570 gse44905 chdir down",19,4,0,1,0,NA,NA
138,"valproic acid mus musculus gpl6885 gse41020 chdir down",19,4,0,2,1,0.0162367699840105,0.944438787403276
138,"dexamethasone homo sapiens gpl570 gse37474 chdir down",19,4,0,1,0,NA,NA
138,"valproic acid homo sapiens gpl570 gse14973 chdir down",19,4,0,1,0,NA,NA
138,"celecoxib homo sapiens gpl8300 gds3384 chdir down",19,4,0,1,1,NA,NA
138,"captopril mus musculus gpl1261 gds3683 chdir down",19,4,0,1,0,NA,NA
138,"methylprednisolone rattus norvegicus gpl85 gds253 chdir down",19,4,0,1,0,0.0309022896132431,1
138,"cyclophosphamide mus musculus gpl13209 gds4004 chdir down",19,4,0,1,0,0.0482818857194644,1
138,"dexamethasone rattus norvegicus gpl1355 gse29912 chdir down",19,4,0,3,0,0.0412783707080195,1
138,"doxorubicin homo sapiens gpl10558 gse42531 chdir down",19,4,0,2,1,NA,NA
139,"prednisolone homo sapiens gpl570 gse32962 chdir down",13,2,0,5,0,0.000128942251318004,0.0900016914199668
139,"ethanol homo sapiens gpl96 gds2767 chdir down",13,2,0,1,0,NA,NA
139,"decitabine homo sapiens gpl96 gse19610 chdir down",13,2,0,1,0,NA,NA
139,"dexamethasone mus musculus gpl339 gse2342 chdir down",13,2,0,1,0,NA,NA
139,"probucol mus musculus gpl9526 gds3619 chdir down",13,2,0,1,0,NA,NA
139,"deferasirox homo sapiens gpl570 gds3558 chdir down",13,2,0,1,0,NA,NA
140,"prednisolone homo sapiens gpl570 gse32962 chdir down",16,2,0,4,0,0.0278893308558464,0.3672972252336
140,"ethanol homo sapiens gpl96 gds2767 chdir down",16,2,0,3,0,0.00181098899250677,0.0601938246080821
140,"tocilizumab homo sapiens gpl6244 gse25160 chdir down",16,2,0,3,1,0.000344814385596188,0.0150425275716337
140,"doxorubicin mus musculus gpl8321 gse17115 chdir down",16,2,0,1,0,NA,NA
140,"rosiglitazone homo sapiens gpl570 gds2453 chdir down",16,2,0,1,0,NA,NA
140,"celecoxib homo sapiens gpl8300 gse11237 chdir down",16,2,0,4,1,3.98607061947541e-05,0.0023185644103282
140,"isotretinoin homo sapiens gpl8300 gds3215 chdir down",16,2,0,3,0,0.00459874611352365,0.100310149601235
140,"imatinib homo sapiens gpl201 gds838 chdir down",16,2,0,2,1,0.00658541782314575,0.124233017312317
140,"cyclophosphamide mus musculus gpl13209 gse27423 chdir down",16,2,0,1,0,NA,NA
140,"cyclophosphamide mus musculus gpl13209 gds4005 chdir down",16,2,0,1,0,NA,NA
140,"tamoxifen homo sapiens gpl3921 gse33366 chdir down",16,2,0,1,0,NA,NA
140,"captopril mus musculus gpl1261 gds3683 chdir down",16,2,0,3,1,0.0466155964999138,0.516471212014918
140,"methylprednisolone rattus norvegicus gpl85 gds253 chdir down",16,2,0,2,0,0.000312255650539057,0.0145302962717508
140,"vorinostat homo sapiens gpl571 gse18544 chdir down",16,2,0,2,1,0.0388964612100328,0.468098791803498
140,"probucol mus musculus gpl9526 gds3619 chdir down",16,2,0,2,1,0.0088022673396749,0.157538015463925
140,"cyclophosphamide mus musculus gpl13209 gse27440 chdir down",16,2,0,1,0,NA,NA
140,"cyclophosphamide mus musculus gpl13209 gse27422 chdir down",16,2,0,1,0,0.0400434265231352,0.473734096833023
140,"doxorubicin homo sapiens gpl10558 gse42531 chdir down",16,2,0,7,1,0.000292004522898851,0.0145585112130999
140,"deferasirox homo sapiens gpl570 gds3558 chdir down",16,2,0,4,0,NA,NA
141,"prednisolone homo sapiens gpl570 gse32962 chdir down",15,3,0,5,1,0.000280346725035681,0.0978410070374526
141,"tocilizumab homo sapiens gpl6244 gse25160 chdir down",15,3,0,2,0,0.00749875860851355,0.87235558479041
141,"decitabine homo sapiens gpl96 gse19610 chdir down",15,3,0,1,0,NA,NA
141,"valproic acid mus musculus gpl6885 gse41020 chdir down",15,3,0,1,1,NA,NA
141,"cyclophosphamide mus musculus gpl13209 gse27423 chdir down",15,3,0,1,0,NA,NA
141,"cyclophosphamide mus musculus gpl13209 gds4005 chdir down",15,3,0,1,0,NA,NA
141,"valproic acid homo sapiens gpl570 gse14973 chdir down",15,3,0,1,1,NA,NA
