"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"LJP005 BT20 24H-dasatinib-10","4/35",0.00127442999450266,0.0390895999980512,0,0,8.37257980115123,55.8053899610209,"CXCL10;TNFSF10;CTSS;PSMB8"
"LJP005 HEPG2 24H-barasertib-0.37","4/35",0.00127442999450266,0.0390534394060086,0,0,8.37257980115123,55.8053899610209,"CXCL10;HSP90AB1;DNAJC12;GBP2"
"LJP008 MCF7 24H-PD-0325901-1.11","4/35",0.00127442999450266,0.039017345654247,0,0,8.37257980115123,55.8053899610209,"MX1;LYZ;TRIM22;HS3ST1"
"LJP005 MDAMB231 3H-radicicol-0.12","4/35",0.00127442999450266,0.0389813185576134,0,0,8.37257980115123,55.8053899610209,"BST2;HSP90AB1;IFI27;XAF1"
"LJP005 SKBR3 24H-GSK-1059615-0.12","4/35",0.00127442999450266,0.0389453579316377,0,0,8.37257980115123,55.8053899610209,"IFITM1;FGG;FAS;IFI44L"
"LJP008 A375 24H-LY2603618-3.33","4/35",0.00127442999450266,0.0389094635925302,0,0,8.37257980115123,55.8053899610209,"DYRK3;STAT1;FAS;TRIM22"
"CPC006 HCT116 6H-pkcbeta inhibitor-10.0","6/88",0.00130201713864396,0.0397151194610681,0,0,4.99500499500499,33.1860168429639,"NPM1;HNRNPA3;KIAA0753;SPAG1;PVR;BAHCC1"
"CPC009 A375 6H-BRD-K81814927-10.0","6/88",0.00130201713864396,0.0396785830126218,0,0,4.99500499500499,33.1860168429639,"HNRNPA3;PRPSAP2;MAPRE3;TAPBPL;IFI44L;OPTN"
"LJP005 A375 24H-PLX-4720-0.04","6/88",0.00130201713864396,0.0396421137267646,0,0,4.99500499500499,33.1860168429639,"BST2;IFITM1;CASP1;TNFSF10;TRIM22;HLA-E"
"LJP005 MCF10A 24H-WH-4-025-1.11","6/88",0.00130201713864396,0.0396057114184756,0,0,4.99500499500499,33.1860168429639,"PCMTD2;IFITM1;IFITM2;IFI27;NAMPT;TNFSF10"
"LJP006 HA1E 24H-fostamatinib-10","6/88",0.00130201713864396,0.0395693759034128,0,0,4.99500499500499,33.1860168429639,"BST2;CXCL10;PLA2G4C;TNFSF10;IRF9;PSMB9"
"LJP006 HT29 24H-A443654-10","6/88",0.00130201713864396,0.0395331069979101,0,0,4.99500499500499,33.1860168429639,"IFITM1;IFI27;PRKCB;IFI6;XAF1;IFI44L"
"CPC004 VCAP 6H-dorsomorphin dihydrochloride-10.0","7/120",0.00131101616016124,0.0397698913200562,0,0,4.27350427350427,28.3630459302787,"NPM1;HNRNPA3;BIK;CASP1;PVR;BAHCC1;IFI44L"
"LJP008 PC3 24H-CGP-60474-10","7/120",0.00131101616016124,0.0397335053261678,0,0,4.27350427350427,28.3630459302787,"IFITM1;RSAD2;LAMP3;TNFSF10;HLA-C;XAF1;ETS1"
"LJP006 A375 24H-AZD-7762-0.12","7/120",0.00131101616016124,0.0396971858514638,0,0,4.27350427350427,28.3630459302787,"CXCL10;DYRK3;CCL20;STAT1;FAS;TRIM22;ZFP36L2"
"LJP006 HEPG2 24H-mitoxantrone-1.11","7/120",0.00131101616016124,0.0396609327136999,0,0,4.27350427350427,28.3630459302787,"ISG20;IFI27;IFI16;BIK;STAT1;ISG15;CTSS"
"LJP007 MCF7 24H-PHA-767491-3.33","7/120",0.00131101616016124,0.0396247457312969,0,0,4.27350427350427,28.3630459302787,"CD52;IFITM1;BIN1;CDC42EP3;GBP2;ETS1;LY6E"
"LJP005 HEPG2 24H-geldanamycin-3.33","8/155",0.00133079928853958,0.0401860138852892,0,0,3.78116507148765,25.0387826479732,"KRT4;FNBP1;STK17B;FOXJ3;GMPR;MAPRE2;MPZL1;HLA-E"
"LJP006 MCF10A 24H-selumetinib-0.37","8/155",0.00133079928853958,0.0401494146012407,0,0,3.78116507148765,25.0387826479732,"PYCARD;BST2;IFITM1;KRT4;IFI27;ISG15;LTBP1;TRIM22"
"LJP006 SKBR3 24H-OSI-027-10","8/155",0.00133079928853958,0.0401128819218947,0,0,3.78116507148765,25.0387826479732,"MOAP1;IFITM1;NPM1;IFI27;SP110;PHF11;NMI;HLA-E"
"LJP008 A375 24H-PD-0325901-0.04","9/192",0.00133093108547668,0.0400803846704551,0,0,3.43406593406593,22.7399605680322,"IFITM1;IFITM2;APOBEC3G;ATP10B;ME2;GBP2;TRIM22;IRF9;HLA-E"
"LJP005 A549 24H-PD-184352-3.33","5/60",0.00135217885509769,0.0406832668065088,0,0,6.1050061050061,40.3299024471146,"IFI27;FNBP1;IFI6;ISG15;PSMB8"
"LJP005 HEPG2 24H-pelitinib-1.11","5/60",0.00135217885509769,0.0406463491415301,0,0,6.1050061050061,40.3299024471146,"WARS;FGG;ATP10B;CTSS;AARS"
"LJP005 PC3 24H-vemurafenib-10","5/60",0.00135217885509769,0.0406094984170138,0,0,6.1050061050061,40.3299024471146,"IFITM1;IFI27;IFI6;DNAJC12;AARS"
"LJP005 PC3 24H-pelitinib-1.11","5/60",0.00135217885509769,0.0405727144510563,0,0,6.1050061050061,40.3299024471146,"LAMP3;CDC42EP3;MX1;IFI6;AARS"
"LJP005 SKBR3 24H-GSK-1059615-1.11","5/60",0.00135217885509769,0.0405359970624129,0,0,6.1050061050061,40.3299024471146,"PCMTD2;IFITM1;IFI27;TRIM22;HLA-E"
"LJP006 BT20 3H-BI-2536-0.12","5/60",0.00135217885509769,0.0404993460704939,0,0,6.1050061050061,40.3299024471146,"CEACAM1;NAMPT;IFIT1;LTBP1;IFI44L"
"LJP005 HA1E 24H-mitoxantrone-0.12","7/121",0.00137562581786482,0.0411643910050498,0,0,4.23818605636787,27.9247574110752,"DYRK3;IFI27;CASP1;HLA-C;FAS;TRIM22;IRF9"
"LJP005 BT20 24H-GDC-0980-0.12","6/89",0.00138044967303105,0.0412714583653669,0,0,4.93888134337572,32.5242424144616,"IFITM1;FGG;TNFSF10;GBP2;CTSS;TRIM22"
"LJP005 MCF7 24H-GDC-0980-1.11","6/89",0.00138044967303105,0.041234243344298,0,0,4.93888134337572,32.5242424144616,"IFITM1;TNFSF10;GBP2;TRIM22;CD200;HLA-E"
"LJP006 A375 24H-WYE-125132-0.12","6/89",0.00138044967303105,0.0411970953773212,0,0,4.93888134337572,32.5242424144616,"RAP1GAP2;ISG20;CXCL10;SUPT3H;CCNB1IP1;HERC6"
"LJP006 HME1 24H-linifanib-10","8/156",0.00138652250666557,0.0413410842086441,0,0,3.75692683384991,24.7241719181768,"IFITM1;CCL20;TNFSF10;IFI6;CYBB;ISG15;LTBP1;IFI44L"
